ticker,expiration,K,option_type,bid_price,ask_price,option_price,volume,open_interest,r,S,sigma,q
^RUT,2026-01-26,2535.0,Put,0.0,0.0,0.2,12.0,49.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2540.0,Call,0.0,0.0,149.37,2.0,3.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2540.0,Put,0.0,0.0,0.65,13.0,23.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2545.0,Call,0.0,0.0,144.39,2.0,2.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2545.0,Put,0.0,0.0,1.5,1.0,66.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2550.0,Call,0.0,0.0,80.5,,1.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2550.0,Put,0.0,0.0,0.22,4.0,57.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2555.0,Call,0.0,0.0,143.03,6.0,6.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2555.0,Put,0.0,0.0,0.45,1.0,48.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2560.0,Call,0.0,0.0,170.28,2.0,3.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2560.0,Put,0.0,0.0,0.22,1.0,39.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2565.0,Call,0.0,0.0,132.95,,6.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2565.0,Put,0.0,0.0,0.27,30.0,85.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2570.0,Call,0.0,0.0,62.11,,1.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2570.0,Put,0.0,0.0,0.32,24.0,38.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2575.0,Call,0.0,0.0,43.1,,3.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2575.0,Put,0.0,0.0,0.3,1.0,66.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2580.0,Call,0.0,0.0,70.77,1.0,3.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2580.0,Put,0.0,0.0,0.47,2.0,189.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2585.0,Put,0.0,0.0,0.33,21.0,64.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2590.0,Call,0.0,0.0,15.3,,2.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2590.0,Put,0.0,0.0,0.9,42.0,57.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2595.0,Call,0.0,0.0,76.48,2.0,5.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2595.0,Put,0.0,0.0,0.52,49.0,76.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2600.0,Call,0.0,0.0,86.36,1.0,3.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2600.0,Put,0.0,0.0,0.76,10.0,77.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2605.0,Call,0.0,0.0,53.56,1.0,11.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2605.0,Put,0.0,0.0,0.79,34.0,33.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2610.0,Call,0.0,0.0,38.65,1.0,34.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2610.0,Put,0.0,0.0,0.95,66.0,87.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2615.0,Call,0.0,0.0,107.68,5.0,8.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2615.0,Put,0.0,0.0,1.03,37.0,40.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2620.0,Call,0.0,0.0,102.73,5.0,24.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2620.0,Put,0.0,0.0,2.65,93.0,139.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2625.0,Call,0.0,0.0,45.3,3.0,8.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2625.0,Put,0.0,0.0,1.9,31.0,35.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2630.0,Call,0.0,0.0,61.0,4.0,71.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2630.0,Put,0.0,0.0,3.9,54.0,82.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2635.0,Call,0.0,0.0,58.27,3.0,1.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2635.0,Put,0.0,0.0,4.3,55.0,73.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2640.0,Call,0.0,0.0,29.67,25.0,99.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2640.0,Put,0.0,0.0,5.83,141.0,116.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2645.0,Call,0.0,0.0,24.15,9.0,42.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2645.0,Put,0.0,0.0,6.95,96.0,86.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2650.0,Call,0.0,0.0,20.55,23.0,114.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2650.0,Put,0.0,0.0,7.45,130.0,119.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2655.0,Call,0.0,0.0,57.66,15.0,19.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2655.0,Put,0.0,0.0,7.09,116.0,50.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2660.0,Call,0.0,0.0,18.6,39.0,69.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2660.0,Put,0.0,0.0,10.09,185.0,108.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2665.0,Call,0.0,0.0,11.72,8.0,10.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2665.0,Put,0.0,0.0,13.07,105.0,69.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2670.0,Call,0.0,0.0,9.95,26.0,44.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2670.0,Put,0.0,0.0,15.57,133.0,118.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2675.0,Call,0.0,0.0,7.27,68.0,79.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2675.0,Put,0.0,0.0,13.6,174.0,166.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2680.0,Call,0.0,0.0,7.5,41.0,33.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2680.0,Put,0.0,0.0,21.5,59.0,53.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2685.0,Call,0.0,0.0,5.69,183.0,163.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2685.0,Put,0.0,0.0,19.81,59.0,65.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2690.0,Call,0.0,0.0,3.24,175.0,178.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2690.0,Put,0.0,0.0,27.4,217.0,141.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2695.0,Call,0.0,0.0,2.28,71.0,58.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2695.0,Put,0.0,0.0,27.62,33.0,16.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2700.0,Call,0.0,0.0,1.7,224.0,227.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2700.0,Put,0.0,0.0,36.02,85.0,79.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2705.0,Call,0.0,0.0,1.3,63.0,38.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2705.0,Put,0.0,0.0,40.16,122.0,117.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2710.0,Call,0.0,0.0,0.92,120.0,65.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2710.0,Put,0.0,0.0,43.2,37.0,55.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2715.0,Call,0.0,0.0,0.85,70.0,88.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2715.0,Put,0.0,0.0,35.74,28.0,29.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2720.0,Call,0.0,0.0,0.56,574.0,523.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2720.0,Put,0.0,0.0,47.0,15.0,28.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2725.0,Call,0.0,0.0,0.4,92.0,53.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2725.0,Put,0.0,0.0,57.84,8.0,14.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2730.0,Call,0.0,0.0,0.47,54.0,41.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2730.0,Put,0.0,0.0,62.7,13.0,10.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2735.0,Call,0.0,0.0,0.32,91.0,44.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2735.0,Put,0.0,0.0,44.7,60.0,80.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2740.0,Call,0.0,0.0,0.21,69.0,48.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2740.0,Put,0.0,0.0,54.53,5.0,6.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2745.0,Call,0.0,0.0,0.2,160.0,102.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2745.0,Put,0.0,0.0,59.2,5.0,5.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2750.0,Call,0.0,0.0,0.14,92.0,103.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2755.0,Call,0.0,0.0,0.13,53.0,46.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2760.0,Call,0.0,0.0,0.12,108.0,104.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2760.0,Put,0.0,0.0,67.6,15.0,12.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2765.0,Call,0.0,0.0,0.16,7.0,20.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2770.0,Call,0.0,0.0,0.08,5.0,11.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2770.0,Put,0.0,0.0,53.15,,2.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2775.0,Call,0.0,0.0,0.08,73.0,96.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2775.0,Put,0.0,0.0,56.11,,1.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2780.0,Call,0.0,0.0,0.09,5.0,43.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2785.0,Call,0.0,0.0,1.44,,3.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2785.0,Put,0.0,0.0,66.13,,0.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2790.0,Call,0.0,0.0,1.15,4.0,10.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2795.0,Call,0.0,0.0,0.67,,10.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2795.0,Put,0.0,0.0,75.85,,1.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2800.0,Call,0.0,0.0,0.08,4.0,6.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2805.0,Call,0.0,0.0,0.65,,3.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2810.0,Call,0.0,0.0,1.1,,2.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2815.0,Call,0.0,0.0,0.49,,3.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2820.0,Put,0.0,0.0,98.3,,3.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2825.0,Call,0.0,0.0,0.05,1.0,3.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2825.0,Put,0.0,0.0,103.2,,3.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2835.0,Call,0.0,0.0,0.05,1.0,2.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2840.0,Call,0.0,0.0,0.03,6.0,8.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2845.0,Call,0.0,0.0,0.47,,1.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2850.0,Call,0.0,0.0,0.47,2.0,2.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2855.0,Call,0.0,0.0,0.42,,1.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2880.0,Call,0.0,0.0,0.15,,1.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,2915.0,Call,0.0,0.0,0.2,,1.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-26,3125.0,Call,0.0,0.0,0.02,2.0,2.0,0.038900000000000004,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2235.0,Put,0.0,0.0,0.2,,1.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2300.0,Put,0.0,0.0,0.57,,2.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2350.0,Put,0.0,0.0,0.8,,2.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2375.0,Put,0.0,0.0,1.07,,13.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2380.0,Put,0.0,0.0,0.88,,0.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2385.0,Call,0.0,0.0,270.19,,2.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2390.0,Put,0.0,0.0,0.98,,2.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2395.0,Call,0.0,0.0,298.43,,2.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2400.0,Put,0.0,0.0,1.25,,2.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2410.0,Put,0.0,0.0,0.53,,1.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2420.0,Call,0.0,0.0,277.6,4.0,4.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2425.0,Put,0.0,0.0,0.4,,11.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2430.0,Put,0.0,0.0,1.2,,2.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2435.0,Put,0.0,0.0,0.32,7.0,7.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2440.0,Put,0.0,0.0,1.55,,10.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2445.0,Put,0.0,0.0,0.39,7.0,7.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2450.0,Put,0.0,0.0,1.8,,10.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2460.0,Put,0.0,0.0,1.61,,2.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2465.0,Call,0.0,0.0,270.79,1.0,1.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2470.0,Put,0.0,0.0,1.25,,1.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2475.0,Put,0.0,0.0,0.67,,5.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2480.0,Put,0.0,0.0,0.55,,1.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2485.0,Put,0.0,0.0,0.85,,2.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2490.0,Put,0.0,0.0,1.22,1.0,26.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2495.0,Put,0.0,0.0,3.75,1.0,2.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2500.0,Put,0.0,0.0,1.26,50.0,52.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2505.0,Put,0.0,0.0,0.67,6.0,5.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2510.0,Put,0.0,0.0,1.55,6.0,6.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2515.0,Put,0.0,0.0,1.55,2.0,2.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2520.0,Call,0.0,0.0,154.04,5.0,5.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2520.0,Put,0.0,0.0,2.23,4.0,10.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2525.0,Call,0.0,0.0,149.62,5.0,5.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2525.0,Put,0.0,0.0,0.32,3.0,9.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2530.0,Put,0.0,0.0,0.55,1.0,30.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2535.0,Put,0.0,0.0,1.01,2.0,16.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2540.0,Put,0.0,0.0,0.35,2.0,39.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2545.0,Call,0.0,0.0,123.31,,1.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2545.0,Put,0.0,0.0,6.7,2.0,8.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
^RUT,2026-01-27,2550.0,Call,0.0,0.0,108.38,2.0,1.0,0.038860578186596585,2669.159912109375,0.23005902978931697,0.0
